epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,1139.16,0.00864,1.13617,1.72402,0.73891,0.71634,0.77302,0.43337,0.01032,1.13141,1.94703,0.00166316,0.00166316,0.00166316
162,1146.15,0.00853,1.11409,1.70555,0.72795,0.74733,0.79928,0.45326,0.01004,1.08944,1.91605,0.00161105,0.00161105,0.00161105
163,1153.16,0.00862,1.11966,1.7111,0.71851,0.77485,0.79823,0.46285,0.01002,1.07654,1.92065,0.00155895,0.00155895,0.00155895
164,1160.11,0.00863,1.1271,1.73358,0.74595,0.75735,0.79889,0.45145,0.01018,1.08497,1.93671,0.00150684,0.00150684,0.00150684
165,1167.11,0.00863,1.12887,1.72298,0.72692,0.76958,0.79644,0.45168,0.01017,1.08147,1.93973,0.00145474,0.00145474,0.00145474
166,1174.08,0.0085,1.13448,1.72074,0.69973,0.75989,0.78769,0.44668,0.0102,1.09507,1.94823,0.00140263,0.00140263,0.00140263
167,1181.15,0.00842,1.10988,1.69897,0.69931,0.76329,0.80406,0.45268,0.0101,1.08107,1.93001,0.00135053,0.00135053,0.00135053
168,1188.19,0.00856,1.12384,1.71431,0.75345,0.74038,0.79892,0.44959,0.01023,1.06714,1.95702,0.00129842,0.00129842,0.00129842
169,1195.17,0.00857,1.10965,1.71397,0.68731,0.78748,0.80817,0.45864,0.01006,1.06709,1.91527,0.00124632,0.00124632,0.00124632
170,1202.11,0.00855,1.11353,1.71736,0.74644,0.72797,0.79377,0.44996,0.01024,1.09224,1.93941,0.00119421,0.00119421,0.00119421
171,1209.13,0.00851,1.11364,1.70655,0.72184,0.76357,0.79408,0.44305,0.01028,1.07119,1.95019,0.00114211,0.00114211,0.00114211
172,1216.11,0.00842,1.10794,1.7066,0.75267,0.76144,0.81094,0.45504,0.0101,1.05491,1.9263,0.00109,0.00109,0.00109
173,1223.07,0.00845,1.11325,1.70289,0.69158,0.77645,0.80797,0.45246,0.01008,1.07694,1.92325,0.00103789,0.00103789,0.00103789
174,1230.04,0.00849,1.10243,1.70781,0.73191,0.73947,0.79874,0.45356,0.01005,1.07696,1.92905,0.000985789,0.000985789,0.000985789
175,1237.02,0.00847,1.09546,1.70199,0.72755,0.77269,0.80103,0.45013,0.01014,1.06642,1.94368,0.000933684,0.000933684,0.000933684
176,1243.99,0.00839,1.09948,1.68655,0.73959,0.75927,0.79551,0.44584,0.01014,1.05913,1.94654,0.000881579,0.000881579,0.000881579
177,1250.96,0.00841,1.09928,1.70487,0.7349,0.75267,0.80611,0.45051,0.01009,1.06368,1.93318,0.000829474,0.000829474,0.000829474
178,1257.94,0.00849,1.08227,1.69892,0.73544,0.75832,0.80664,0.44569,0.01017,1.06832,1.93424,0.000777368,0.000777368,0.000777368
179,1264.96,0.00846,1.09653,1.7,0.74705,0.7492,0.80455,0.45412,0.01017,1.0633,1.93248,0.000725263,0.000725263,0.000725263
