epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1136.75,0.00845,0.94649,1.67482,0.78398,0.73616,0.80492,0.45467,0.01047,1.07821,1.97478,0.000621053,0.000621053,0.000621053
182,1142.79,0.00802,0.89305,1.62533,0.74611,0.77474,0.80137,0.44595,0.01038,1.05253,1.98929,0.000568947,0.000568947,0.000568947
183,1148.89,0.00795,0.85664,1.60876,0.74961,0.75516,0.79499,0.45254,0.01042,1.03702,1.99135,0.000516842,0.000516842,0.000516842
184,1155.1,0.008,0.85007,1.59829,0.73921,0.76296,0.7984,0.44921,0.01051,1.03303,2.01063,0.000464737,0.000464737,0.000464737
185,1161.16,0.00793,0.84697,1.60114,0.72992,0.78477,0.79978,0.45539,0.01046,1.02877,2.00148,0.000412632,0.000412632,0.000412632
186,1167.19,0.00792,0.84642,1.60064,0.73659,0.77329,0.79337,0.45765,0.01037,1.0384,1.99258,0.000360526,0.000360526,0.000360526
187,1173.21,0.00781,0.82668,1.58524,0.75912,0.75696,0.8028,0.4584,0.01033,1.03012,1.99071,0.000308421,0.000308421,0.000308421
188,1179.27,0.00784,0.84458,1.58587,0.78088,0.77164,0.79985,0.45664,0.0104,1.03337,1.9965,0.000256316,0.000256316,0.000256316
189,1185.33,0.00766,0.81692,1.56866,0.76483,0.77182,0.79622,0.45751,0.01044,1.02667,2.00314,0.000204211,0.000204211,0.000204211
190,1191.38,0.00776,0.83686,1.57821,0.76042,0.77891,0.79551,0.46156,0.0104,1.02178,1.99752,0.000152105,0.000152105,0.000152105
